Australia;"sptinc_p0p50_z_AU
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2019;0.166
Australia;"sptinc_p0p50_z_AU
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2020;0.166
Australia;"sptinc_p0p50_z_AU
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2021;0.166
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.084
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.0827
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.0869
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.0901
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1002
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1059
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.0965
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.1017
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1069
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1117
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1124
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.124
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1192
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1062
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1127
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1149
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1094
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1165
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.1248
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.1191
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.1182
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.1143
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.128
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.1123
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.1128
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.1128
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.1128
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.3305
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.333
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.3391
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3466
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3294
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3479
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3369
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3471
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3614
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3414
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3549
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3748
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.353
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3553
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3424
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3472
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3386
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3189
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3212
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3408
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3331
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3417
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3338
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3352
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3388
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3385
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3385
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1995;0.2238
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1996;0.2213
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1997;0.2184
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1998;0.2162
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1999;0.226
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2000;0.2175
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2001;0.2249
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2002;0.2154
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2003;0.2113
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2004;0.2185
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2005;0.212
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2006;0.2028
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2007;0.2103
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2008;0.2121
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2009;0.2141
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2010;0.2119
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2011;0.2166
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2012;0.2243
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2013;0.2259
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2014;0.2175
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2015;0.2198
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2016;0.2181
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2241
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2018;0.222
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2019;0.2202
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2020;0.2204
Austria;"sptinc_p0p50_z_AT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2021;0.2204
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.1101
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1109
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1141
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1188
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1073
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1184
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1125
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.1156
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1221
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1148
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1127
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1331
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1149
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1231
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1082
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1137
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1111
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.0827
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.0896
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.111
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.1016
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.1108
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0988
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.0992
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.1012
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.1009
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.1009
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.3264
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.3295
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.3284
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3263
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3267
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3267
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3219
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3159
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3154
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.322
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3197
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3241
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3334
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3172
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3093
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3135
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3114
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3137
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3163
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3187
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3183
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3211
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3183
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3286
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3289
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3289
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3289
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1995;0.2062
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1996;0.2031
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1997;0.2022
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1998;0.2009
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1999;0.2024
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2000;0.1987
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2001;0.2034
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2002;0.2035
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2003;0.2014
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2004;0.2008
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2005;0.2023
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2006;0.2018
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2007;0.2003
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2008;0.21
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2009;0.2109
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2010;0.206
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2011;0.2115
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2012;0.2116
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2013;0.2107
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2014;0.2097
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2015;0.2097
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2016;0.2112
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2115
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2018;0.2041
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2019;0.204
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2020;0.204
Belgium;"sptinc_p0p50_z_BE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2021;0.204
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0808
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.0837
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.0826
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.0814
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.0821
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.0821
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.0797
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.0763
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.0767
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.0852
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.0844
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.0872
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.0951
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.085
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.0749
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.0763
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.0794
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.0817
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.082
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.0835
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.0848
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.0863
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.085
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.086
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.0863
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.0863
Belgium;"sptinc_p99p100_z_BE
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.0863
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.3647
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.3716
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.3797
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3817
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3847
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4008
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3913
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3899
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3907
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3982
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4068
